iter	Passed	Remaining
2632	98188	274727
2633	98225	274688
2634	98265	274659
2635	98302	274620
2636	98345	274598
2637	98380	274555
2638	98411	274500
2639	98451	274471
2640	98485	274425
2641	98526	274396
2642	98563	274358
2643	98604	274333
2644	98643	274298
2645	98683	274271
2646	98713	274213
2647	98752	274179
2648	98795	274159
2649	98833	274124
2650	98871	274089
2651	98913	274062
2652	98955	274039
2653	98999	274020
2654	99036	273981
2655	99076	273951
2656	99111	273907
2657	99151	273878
2658	99183	273828
2659	99220	273789
2660	99260	273759
2661	99297	273720
2662	99339	273696
2663	99380	273668
2664	99428	273661
2665	99466	273625
2666	99545	273703
2667	99583	273666
2668	99629	273654
2669	99665	273612
2670	99701	273572
2671	99742	273544
2672	99785	273524
2673	99829	273503
2674	99875	273490
2675	99917	273465
2676	99962	273449
2677	100011	273445
2678	100056	273427
2679	100095	273394
2680	100134	273361
2681	100174	273331
2682	100223	273326
2683	100267	273307
2684	100304	273269
2685	100339	273225
2686	100375	273184
2687	100406	273129
2688	100461	273140
2689	100493	273088
2690	100539	273074
2691	100588	273069
2692	100620	273016
2693	100663	272995
2694	100702	272962
2695	100745	272940
2696	100787	272914
2697	100822	272869
2698	100854	272818
2699	100908	272827
2700	100940	272773
2701	100972	272723
2702	101014	272697
2703	101059	272680
2704	101097	272645
2705	101138	272617
2706	101180	272592
2707	101216	272550
2708	101265	272545
2709	101302	272508
2710	101338	272465
2711	101381	272443
2712	101417	272403
2713	101463	272387
2714	101507	272368
2715	101553	272354
2716	101592	272322
2717	101633	272295
2718	101673	272264
2719	101712	272229
2720	101750	272195
2721	101791	272167
2722	101826	272122
2723	101856	272067
2724	101899	272042
2725	101933	271995
2726	101973	271966
2727	102020	271955
2728	102059	271922
2729	102098	271888
2730	102153	271897
2731	102183	271841
2732	102222	271807
2733	102271	271801
2734	102315	271781
2735	102357	271756
2736	102401	271736
2737	102439	271701
2738	102477	271664
2739	102513	271624
2740	102559	271607
2741	102597	271572
2742	102633	271531
2743	102669	271491
2744	102711	271464
2745	102744	271417
2746	102788	271397
2747	102826	271359
2748	102864	271324
2749	102897	271274
2750	102928	271221
2751	102970	271196
2752	103007	271156
2753	103043	271116
2754	103073	271058
2755	103129	271069
2756	103175	271054
2757	103209	271007
2758	103246	270969
2759	103291	270953
2760	103324	270903
2761	103371	270891
2762	103407	270850
2763	103439	270798
2764	103475	270757
2765	103519	270736
2766	103550	270683
2767	103586	270641
2768	103622	270602
2769	103677	270610
2770	103716	270577
2771	103757	270546
2772	103790	270499
2773	103832	270474
2774	103865	270425
2775	103898	270376
2776	103940	270348
2777	103977	270310
2778	104008	270257
2779	104042	270210
2780	104083	270182
2781	104124	270154
2782	104156	270103
2783	104194	270066
2784	104244	270061
2785	104304	270083
2786	104368	270114
2787	104445	270179
2788	104525	270251
2789	104592	270292
2790	104660	270332
2791	104718	270346
2792	104792	270403
2793	104858	270441
2794	104930	270492
2795	105007	270557
2796	105078	270604
2797	105140	270630
2798	105198	270645
2799	105249	270641
2800	105285	270600
2801	105312	270535
2802	105341	270475
2803	105391	270470
2804	105434	270446
2805	105473	270410
2806	105513	270379
2807	105543	270323
2808	105584	270294
2809	105627	270272
2810	105671	270250
2811	105697	270183
2812	105740	270160
2813	105793	270160
2814	105838	270142
2815	105859	270060
2816	105893	270014
2817	105939	269998
2818	105987	269988
2819	106026	269954
2820	106074	269943
2821	106116	269917
2822	106150	269870
2823	106187	269831
2824	106232	269811
2825	106265	269762
2826	106308	269737
2827	106346	269701
2828	106390	269680
2829	106430	269648
2830	106476	269632
2831	106518	269605
2832	106552	269559
2833	106585	269510
2834	106630	269491
2835	106669	269456
2836	106701	269405
2837	106746	269385
2838	106784	269349
2839	106824	269319
2840	106861	269279
2841	106893	269226
2842	106930	269186
2843	106980	269180
2844	107012	269129
2845	107044	269078
2846	107076	269026
2847	107111	268982
2848	107154	268957
2849	107192	268922
2850	107227	268876
2851	107270	268854
2852	107302	268801
2853	107343	268772
2854	107383	268740
2855	107431	268729
2856	107474	268705
2857	107509	268661
2858	107543	268613
2859	107579	268571
2860	107615	268531
2861	107658	268507
2862	107693	268463
2863	107737	268440
2864	107781	268418
2865	107824	268394
2866	107858	268347
2867	107899	268318
2868	107940	268290
2869	107990	268282
2870	108037	268269
2871	108071	268221
2872	108109	268186
2873	108147	268148
2874	108187	268117
2875	108218	268062
2876	108263	268043
2877	108301	268007
2878	108335	267959
2879	108376	267930
2880	108411	267887
2881	108460	267877
2882	108499	267843
2883	108542	267819
2884	108576	267772
2885	108616	267740
2886	108643	267675
2887	108684	267646
2888	108723	267611
2889	108759	267569
2890	108795	267530
2891	108830	267484
2892	108859	267425
2893	108905	267409
2894	108947	267382
2895	108983	267341
2896	109023	267309
2897	109059	267266
2898	109098	267234
2899	109133	267188
2900	109169	267146
2901	109209	267116
2902	109258	267105
2903	109301	267081
2904	109344	267056
2905	109388	267033
2906	109426	266998
2907	109470	266975
2908	109509	266940
2909	109540	266887
2910	109582	266861
2911	109618	266817
2912	109653	266774
2913	109689	266732
2914	109728	266699
2915	109768	266667
2916	109803	266623
2917	109842	266587
2918	109879	266550
2919	109915	266506
2920	109963	266494
2921	110004	266466
2922	110040	266424
2923	110075	266379
2924	110113	266342
2925	110148	266298
2926	110202	266299
2927	110249	266285
2928	110283	266239
2929	110314	266185
2930	110356	266157
2931	110397	266127
2932	110438	266098
2933	110480	266071
2934	110514	266024
2935	110550	265984
2936	110583	265935
2937	110620	265895
2938	110655	265851
2939	110687	265799
2940	110733	265782
2941	110771	265746
2942	110821	265737
2943	110864	265713
2944	110904	265680
2945	110935	265626
2946	110968	265577
2947	111011	265554
2948	111042	265501
2949	111090	265487
2950	111138	265474
2951	111172	265426
2952	111213	265399
2953	111251	265361
2954	111297	265343
2955	111344	265329
2956	111387	265302
2957	111426	265269
2958	111471	265248
2959	111504	265199
2960	111545	265168
2961	111591	265152
2962	111625	265106
2963	111666	265074
2964	111704	265038
2965	111749	265020
2966	111782	264970
2967	111816	264922
2968	111853	264883
2969	111899	264866
2970	111938	264830
2971	111982	264808
2972	112025	264784
2973	112063	264748
2974	112109	264728
2975	112150	264700
2976	112188	264662
2977	112228	264629
2978	112268	264597
2979	112317	264587
2980	112355	264548
2981	112392	264510
2982	112427	264467
2983	112468	264435
2984	112515	264420
2985	112561	264403
2986	112596	264358
2987	112633	264319
2988	112668	264274
2989	112716	264260
2990	112752	264220
2991	112806	264219
2992	112846	264187
2993	112885	264153
2994	112927	264126
2995	112962	264080
2996	112996	264035
2997	113044	264021
2998	113085	263992
2999	113127	263964
3000	113168	263935
3001	113206	263897
3002	113248	263869
3003	113287	263833
3004	113336	263822
3005	113373	263783
3006	113412	263749
3007	113466	263749
3008	113512	263731
3009	113546	263683
3010	113586	263653
3011	113614	263590
3012	113664	263581
3013	113706	263553
3014	113737	263501
3015	113770	263453
3016	113808	263416
3017	113841	263367
3018	113876	263323
3019	113913	263284
3020	113954	263252
3021	113987	263205
3022	114026	263170
3023	114073	263152
3024	114108	263109
3025	114143	263065
3026	114178	263020
3027	114220	262994
3028	114261	262963
3029	114289	262903
3030	114326	262863
3031	114365	262829
3032	114416	262823
3033	114455	262788
3034	114492	262748
3035	114529	262709
3036	114581	262703
3037	114629	262689
3038	114672	262663
3039	114718	262644
3040	114755	262605
3041	114789	262559
3042	114822	262510
3043	114857	262467
3044	114902	262444
3045	114940	262409
3046	114973	262360
3047	115014	262329
3048	115052	262292
3049	115091	262258
3050	115131	262225
3051	115171	262191
3052	115212	262161
3053	115244	262110
3054	115276	262061
3055	115323	262045
3056	115363	262011
3057	115409	261992
3058	115448	261957
3059	115487	261923
3060	115536	261909
3061	115576	261878
3062	115617	261846
3063	115666	261834
3064	115707	261805
3065	115740	261755
3066	115775	261712
3067	115820	261691
3068	115861	261661
3069	115919	261668
3070	115955	261626
3071	115994	261590
3072	116035	261560
3073	116071	261519
3074	116114	261494
3075	116154	261460
3076	116190	261419
3077	116238	261404
3078	116273	261360
3079	116307	261313
3080	116352	261292
3081	116389	261253
3082	116442	261250
3083	116473	261195
3084	116513	261163
3085	116562	261151
3086	116609	261134
3087	116650	261103
3088	116696	261083
3089	116735	261048
3090	116772	261009
3091	116809	260969
3092	116840	260917
3093	116871	260865
3094	116912	260834
3095	116951	260799
3096	116986	260755
3097	117029	260728
3098	117064	260685
3099	117107	260658
3100	117154	260641
3101	117196	260612
3102	117225	260556
3103	117268	260529
3104	117307	260493
3105	117350	260468
3106	117397	260451
3107	117435	260414
3108	117475	260380
3109	117515	260346
3110	117561	260327
3111	117614	260323
3112	117654	260291
3113	117703	260278
3114	117751	260262
3115	117791	260230
3116	117829	260193
3117	117871	260164
3118	117905	260117
3119	117945	260085
3120	117992	260067
3121	118034	260039
3122	118062	259980
3123	118096	259932
3124	118135	259897
3125	118182	259879
3126	118228	259860
3127	118264	259819
3128	118304	259786
3129	118335	259734
3130	118387	259725
3131	118426	259690
3132	118462	259649
3133	118513	259640
3134	118559	259621
3135	118600	259590
3136	118641	259559
3137	118682	259527
3138	118728	259507
3139	118769	259477
3140	118809	259444
3141	118849	259412
3142	118892	259385
3143	118935	259357
3144	118978	259331
3145	119011	259283
3146	119046	259239
3147	119083	259200
3148	119116	259151
3149	119159	259123
3150	119189	259069
3151	119236	259051
3152	119286	259040
3153	119326	259008
3154	119363	258967
3155	119403	258933
3156	119440	258895
3157	119478	258856
3158	119514	258815
3159	119551	258775
3160	119592	258744
3161	119629	258705
3162	119663	258658
3163	119714	258650
3164	119757	258622
3165	119797	258589
3166	119832	258547
3167	119875	258519
3168	119911	258476
3169	119950	258443
3170	119998	258427
3171	120047	258411
3172	120088	258380
3173	120127	258347
3174	120173	258325
3175	120220	258306
3176	120260	258274
3177	120300	258241
3178	120343	258215
3179	120385	258184
3180	120424	258150
3181	120475	258139
3182	120503	258081
3183	120546	258054
3184	120584	258016
3185	120619	257972
3186	120659	257939
3187	120705	257919
3188	120741	257876
3189	120779	257838
3190	120826	257820
3191	120877	257811
3192	120923	257790
3193	120966	257763
3194	121002	257721
3195	121042	257689
3196	121089	257669
3197	121125	257627
3198	121166	257597
3199	121208	257567
3200	121252	257542
3201	121291	257508
3202	121321	257453
3203	121363	257424
3204	121405	257393
3205	121444	257358
3206	121480	257318
3207	121524	257292
3208	121573	257277
3209	121615	257249
3210	121657	257220
3211	121701	257194
3212	121744	257166
3213	121788	257141
3214	121826	257104
3215	121864	257066
3216	121909	257044
3217	121956	257024
3218	121998	256995
3219	122033	256952
3220	122073	256919
3221	122113	256885
3222	122155	256855
3223	122209	256851
3224	122256	256834
3225	122307	256823
3226	122363	256823
3227	122400	256782
3228	122442	256754
3229	122483	256723
3230	122525	256693
3231	122561	256651
3232	122598	256611
3233	122652	256607
3234	122692	256573
3235	122742	256560
3236	122784	256530
3237	122821	256490
3238	122864	256463
3239	122903	256428
3240	122942	256391
3241	122981	256357
3242	123014	256308
3243	123056	256279
3244	123084	256221
3245	123136	256212
3246	123174	256173
3247	123216	256145
3248	123258	256116
3249	123295	256075
3250	123338	256048
3251	123379	256016
3252	123418	255981
3253	123461	255953
3254	123496	255909
3255	123543	255890
3256	123584	255858
3257	123614	255804
3258	123660	255782
3259	123698	255744
3260	123739	255712
3261	123780	255681
3262	123822	255651
3263	123863	255619
3264	123906	255592
3265	123945	255557
3266	123989	255531
3267	124033	255507
3268	124067	255460
3269	124108	255428
3270	124139	255375
3271	124172	255328
3272	124219	255308
3273	124269	255295
3274	124318	255280
3275	124356	255243
3276	124399	255215
3277	124438	255178
3278	124476	255140
3279	124518	255111
3280	124562	255085
3281	124604	255055
3282	124646	255026
3283	124682	254984
3284	124723	254951
3285	124763	254919
3286	124809	254895
3287	124854	254873
3288	124894	254839
3289	124933	254802
3290	124975	254773
3291	125013	254736
3292	125058	254713
3293	125099	254680
3294	125137	254642
3295	125169	254592
3296	125207	254553
3297	125270	254566
3298	125330	254574
3299	125391	254581
3300	125450	254586
3301	125528	254629
3302	125590	254640
3303	125661	254670
3304	125744	254722
3305	125811	254743
3306	125880	254769
3307	125947	254788
3308	126019	254818
3309	126081	254829
3310	126147	254847
3311	126214	254868
3312	126237	254799
3313	126285	254782
3314	126324	254744
3315	126366	254713
3316	126405	254677
3317	126438	254630
3318	126483	254606
3319	126521	254566
3320	126557	254525
3321	126593	254481
3322	126639	254459
3323	126675	254418
3324	126710	254372
3325	126762	254363
3326	126793	254311
3327	126838	254286
3328	126878	254252
3329	126912	254205
3330	126959	254185
3331	126996	254146
3332	127038	254115
3333	127071	254067
3334	127108	254025
3335	127149	253993
3336	127189	253960
3337	127227	253921
3338	127258	253868
3339	127294	253827
3340	127342	253809
3341	127382	253773
3342	127419	253732
3343	127463	253708
3344	127504	253674
3345	127535	253623
3346	127566	253571
3347	127616	253556
3348	127655	253519
3349	127707	253509
3350	127751	253482
3351	127793	253451
3352	127829	253409
3353	127876	253388
3354	127911	253344
3355	127949	253305
3356	127990	253274
3357	128038	253256
3358	128084	253232
3359	128118	253187
3360	128157	253149
3361	128191	253104
3362	128236	253079
3363	128277	253047
3364	128319	253015
3365	128359	252982
3366	128402	252954
3367	128443	252920
3368	128481	252881
3369	128537	252879
3370	128585	252860
3371	128616	252808
3372	128655	252771
3373	128690	252727
3374	128735	252702
3375	128774	252666
3376	128805	252615
3377	128844	252578
3378	128890	252555
3379	128932	252524
3380	128972	252489
3381	129007	252446
3382	129046	252410
3383	129096	252393
3384	129132	252352
3385	129178	252329
3386	129218	252294
3387	129254	252252
3388	129301	252231
3389	129341	252197
3390	129387	252174
3391	129426	252136
3392	129469	252109
3393	129498	252052
3394	129545	252032
3395	129585	251996
3396	129621	251955
3397	129653	251904
3398	129695	251874
3399	129726	251822
3400	129768	251791
3401	129812	251764
3402	129854	251733
3403	129895	251700
3404	129935	251665
3405	129981	251643
3406	130013	251594
3407	130056	251565
3408	130093	251523
3409	130139	251501
3410	130177	251462
3411	130220	251433
3412	130260	251398
3413	130311	251386
3414	130343	251336
3415	130379	251293
3416	130424	251269
3417	130464	251233
3418	130504	251198
3419	130534	251145
3420	130577	251116
3421	130620	251087
3422	130662	251057
3423	130701	251020
3424	130739	250982
3425	130776	250941
3426	130820	250913
3427	130863	250885
3428	130913	250870
3429	130953	250834
3430	130991	250796
3431	131031	250761
3432	131060	250706
3433	131106	250683
3434	131150	250656
3435	131181	250603
3436	131215	250558
3437	131251	250515
3438	131284	250468
3439	131331	250446
3440	131368	250406
3441	131402	250359
3442	131449	250337
3443	131481	250288
3444	131521	250253
3445	131552	250201
3446	131597	250177
3447	131641	250149
3448	131679	250111
3449	131718	250074
3450	131753	250029
3451	131788	249986
3452	131823	249941
3453	131868	249915
3454	131915	249895
3455	131959	249867
3456	131996	249827
3457	132028	249777
3458	132064	249734
3459	132096	249685
3460	132134	249647
3461	132177	249616
3462	132222	249592
3463	132266	249565
3464	132304	249527
3465	132337	249478
3466	132377	249443
3467	132421	249416
3468	132460	249379
3469	132500	249345
3470	132539	249309
3471	132570	249256
3472	132613	249228
3473	132646	249180
3474	132696	249163
3475	132734	249125
3476	132773	249089
3477	132808	249045
3478	132847	249007
3479	132884	248967
3480	132927	248937
3481	132971	248911
3482	133012	248877
3483	133054	248847
3484	133090	248805
3485	133134	248778
3486	133175	248743
3487	133215	248710
3488	133254	248673
3489	133294	248638
3490	133328	248591
3491	133362	248546
3492	133405	248517
3493	133446	248484
3494	133481	248439
3495	133520	248403
3496	133550	248349
3497	133584	248304
3498	133631	248282
3499	133665	248235
3500	133701	248192
3501	133748	248172
3502	133784	248129
3503	133824	248095
3504	133871	248072
3505	133907	248030
3506	133949	247998
3507	133984	247954
3508	134023	247919
3509	134064	247885
3510	134111	247863
3511	134150	247827
3512	134193	247797
3513	134235	247767
3514	134274	247729
3515	134305	247678
3516	134344	247640
3517	134393	247622
3518	134430	247582
3519	134470	247548
3520	134507	247508
3521	134545	247468
3522	134590	247443
3523	134632	247411
3524	134667	247368
3525	134709	247337
3526	134747	247298
3527	134784	247257
3528	134821	247216
3529	134850	247162
3530	134904	247153
3531	134946	247121
3532	134995	247102
3533	135036	247070
3534	135081	247043
3535	135115	246998
3536	135152	246958
3537	135190	246919
3538	135225	246874
3539	135258	246827
3540	135307	246808
3541	135341	246762
3542	135380	246726
3543	135415	246681
3544	135465	246665
3545	135498	246618
3546	135536	246578
3547	135578	246548
3548	135622	246520
3549	135662	246485
3550	135701	246448
3551	135740	246410
3552	135785	246385
3553	135826	246352
3554	135869	246322
3555	135905	246281
3556	135947	246249
3557	135986	246212
3558	136025	246176
3559	136067	246144
3560	136105	246106
3561	136145	246070
3562	136193	246050
3563	136231	246011
3564	136266	245968
3565	136309	245938
3566	136356	245915
3567	136401	245889
3568	136435	245844
3569	136483	245822
3570	136530	245801
3571	136562	245751
3572	136604	245720
3573	136641	245680
3574	136684	245649
3575	136722	245611
3576	136774	245598
3577	136823	245578
3578	136858	245534
3579	136898	245498
3580	136926	245443
3581	136973	245420
3582	137006	245373
3583	137051	245347
3584	137089	245307
3585	137130	245274
3586	137171	245240
3587	137205	245194
3588	137238	245148
3589	137276	245109
3590	137319	245078
3591	137350	245028
3592	137394	244999
3593	137428	244955
3594	137466	244916
3595	137523	244911
3596	137557	244864
3597	137592	244820
3598	137637	244795
3599	137677	244759
3600	137722	244734
3601	137763	244700
3602	137804	244667
3603	137845	244633
3604	137890	244607
3605	137935	244581
3606	137972	244541
3607	138015	244510
3608	138049	244464
3609	138089	244429
3610	138128	244392
3611	138172	244364
3612	138207	244321
3613	138252	244294
3614	138287	244250
3615	138323	244209
3616	138363	244172
3617	138411	244151
3618	138459	244130
3619	138504	244103
3620	138540	244062
3621	138569	244007
3622	138611	243975
3623	138651	243940
3624	138684	243893
3625	138719	243850
3626	138760	243815
3627	138797	243774
3628	138829	243727
3629	138863	243680
3630	138896	243633
3631	138945	243613
3632	138985	243578
3633	139031	243554
3634	139076	243527
3635	139119	243497
3636	139153	243451
3637	139200	243428
3638	139237	243389
3639	139282	243361
3640	139321	243324
3641	139359	243285
3642	139401	243255
3643	139446	243228
3644	139490	243198
3645	139533	243169
3646	139574	243136
3647	139605	243084
3648	139642	243044
3649	139682	243008
3650	139730	242987
3651	139779	242968
3652	139824	242942
3653	139871	242918
3654	139918	242896
3655	139955	242855
3656	139994	242817
3657	140036	242785
3658	140073	242746
3659	140119	242719
3660	140154	242677
3661	140195	242643
3662	140235	242607
3663	140265	242555
3664	140315	242537
3665	140353	242497
3666	140388	242454
3667	140427	242417
3668	140461	242372
3669	140502	242337
3670	140536	242292
3671	140578	242260
3672	140622	242232
3673	140667	242205
3674	140709	242173
3675	140761	242158
3676	140809	242136
3677	140849	242102
3678	140886	242061
3679	140923	242021
3680	140963	241985
3681	141006	241954
3682	141036	241902
3683	141072	241860
3684	141113	241826
3685	141155	241795
3686	141196	241761
3687	141242	241735
3688	141283	241702
3689	141317	241657
3690	141350	241610
3691	141393	241578
3692	141438	241552
3693	141462	241490
3694	141507	241462
3695	141555	241441
3696	141599	241412
3697	141633	241367
3698	141687	241355
3699	141720	241308
3700	141759	241270
3701	141802	241239
3702	141850	241219
3703	141898	241196
3704	141935	241156
3705	141968	241108
3706	142005	241068
3707	142045	241032
3708	142079	240987
3709	142116	240947
3710	142153	240906
3711	142186	240858
3712	142227	240826
3713	142269	240793
3714	142306	240752
3715	142345	240716
3716	142397	240700
3717	142439	240668
3718	142477	240629
3719	142511	240584
3720	142547	240541
3721	142588	240508
3722	142633	240481
3723	142678	240453
3724	142723	240426
3725	142767	240397
3726	142806	240361
3727	142840	240315
3728	142889	240294
3729	142938	240274
3730	142972	240228
3731	143020	240207
3732	143058	240167
3733	143103	240140
3734	143147	240111
3735	143180	240064
3736	143222	240033
3737	143267	240006
3738	143301	239959
3739	143340	239922
3740	143385	239896
3741	143415	239844
3742	143458	239812
3743	143516	239807
3744	143558	239775
3745	143597	239738
3746	143642	239711
3747	143682	239674
3748	143725	239644
3749	143770	239618
3750	143810	239581
3751	143854	239552
3752	143898	239524
3753	143931	239476
3754	143973	239444
3755	144021	239422
3756	144063	239389
3757	144117	239377
3758	144155	239338
3759	144196	239305
3760	144247	239287
3761	144292	239260
3762	144326	239214
3763	144369	239184
3764	144413	239154
3765	144459	239129
3766	144498	239091
3767	144550	239076
3768	144584	239029
3769	144623	238993
3770	144667	238964
3771	144706	238926
3772	144757	238908
3773	144797	238872
3774	144838	238839
3775	144884	238813
3776	144936	238797
3777	144973	238757
3778	145009	238715
3779	145047	238676
3780	145081	238630
3781	145110	238576
3782	145147	238536
3783	145185	238496
3784	145225	238461
3785	145276	238444
3786	145314	238404
3787	145357	238373
3788	145412	238362
3789	145468	238352
3790	145507	238315
3791	145546	238279
3792	145587	238245
3793	145625	238206
3794	145666	238171
3795	145698	238123
3796	145739	238088
3797	145775	238046
3798	145815	238011
3799	145865	237991
3800	145897	237941
3801	145937	237905
3802	145970	237860
3803	146016	237833
3804	146057	237799
3805	146100	237768
3806	146144	237738
3807	146187	237708
3808	146243	237698
3809	146314	237713
3810	146382	237722
3811	146461	237749
3812	146527	237756
3813	146597	237769
3814	146657	237766
3815	146721	237768
3816	146783	237767
3817	146851	237778
3818	146912	237776
3819	146997	237812
3820	147080	237846
3821	147154	237864
3822	147213	237858
3823	147256	237828
3824	147296	237792
3825	147333	237751
3826	147385	237735
3827	147431	237708
3828	147465	237663
3829	147502	237620
3830	147547	237593
3831	147587	237557
3832	147633	237530
3833	147683	237510
3834	147721	237471
3835	147758	237430
3836	147801	237399
3837	147846	237371
3838	147904	237363
3839	147944	237327
3840	147987	237296
3841	148020	237248
3842	148062	237215
3843	148106	237186
3844	148153	237161
3845	148193	237124
3846	148231	237085
3847	148270	237047
3848	148303	237000
3849	148343	236964
3850	148382	236927
3851	148420	236887
3852	148452	236838
3853	148492	236802
3854	148529	236761
3855	148571	236727
3856	148614	236696
3857	148658	236666
3858	148698	236630
3859	148737	236593
3860	148787	236572
3861	148823	236530
3862	148875	236512
3863	148916	236478
3864	148958	236444
3865	148987	236391
3866	149028	236356
3867	149080	236339
3868	149126	236312
3869	149166	236276
3870	149218	236259
3871	149262	236230
3872	149306	236198
3873	149346	236162
3874	149378	236114
3875	149427	236091
3876	149471	236061
3877	149507	236019
3878	149542	235975
3879	149580	235936
3880	149613	235888
3881	149653	235852
3882	149687	235806
3883	149729	235773
3884	149775	235747
3885	149817	235713
3886	149853	235671
3887	149893	235635
3888	149934	235599
3889	149973	235562
3890	150022	235540
3891	150057	235495
3892	150093	235453
3893	150127	235407
3894	150177	235387
3895	150222	235358
3896	150262	235322
3897	150300	235282
3898	150337	235242
3899	150380	235210
3900	150420	235173
3901	150456	235131
3902	150509	235115
3903	150545	235073
3904	150587	235040
3905	150625	235000
3906	150666	234966
3907	150701	234921
3908	150737	234879
3909	150782	234851
3910	150817	234805
3911	150853	234763
3912	150886	234716
3913	150914	234661
3914	150945	234611
3915	150987	234577
3916	151026	234539
3917	151059	234492
3918	151097	234453
3919	151140	234422
3920	151180	234386
3921	151230	234364
3922	151285	234352
3923	151320	234307
3924	151358	234268
3925	151398	234231
3926	151447	234209
3927	151484	234168
3928	151533	234145
3929	151576	234114
3930	151609	234067
3931	151637	234011
3932	151677	233975
3933	151714	233934
3934	151750	233893
3935	151795	233864
3936	151841	233836
3937	151891	233815
3938	151930	233777
3939	151969	233739
3940	152003	233694
3941	152045	233661
3942	152085	233625
3943	152116	233574
3944	152158	233541
3945	152201	233509
3946	152241	233472
3947	152285	233442
3948	152324	233404
3949	152362	233364
3950	152399	233323
3951	152434	233280
3952	152476	233246
3953	152519	233215
3954	152564	233186
3955	152603	233148
3956	152654	233128
3957	152686	233080
3958	152722	233038
3959	152764	233004
3960	152806	232971
3961	152841	232927
3962	152890	232904
3963	152930	232867
3964	152975	232839
3965	153015	232801
3966	153052	232761
3967	153090	232721
3968	153119	232669
3969	153154	232625
3970	153189	232581
3971	153225	232539
3972	153264	232500
3973	153310	232473
3974	153347	232432
3975	153396	232410
3976	153434	232370
3977	153474	232333
3978	153520	232306
3979	153568	232282
3980	153613	232253
3981	153659	232225
3982	153701	232192
3983	153736	232148
3984	153775	232109
3985	153817	232077
3986	153864	232050
3987	153901	232010
3988	153935	231963
3989	153970	231920
3990	154014	231890
3991	154055	231854
3992	154098	231822
3993	154140	231789
3994	154177	231747
3995	154220	231716
3996	154261	231682
3997	154307	231653
3998	154347	231618
3999	154391	231587
4000	154434	231554
4001	154470	231513
4002	154518	231487
4003	154565	231462
4004	154605	231425
4005	154647	231391
4006	154693	231364
4007	154733	231328
4008	154775	231295
4009	154817	231260
4010	154853	231218
4011	154894	231183
4012	154930	231141
4013	154977	231115
4014	155010	231067
4015	155047	231026
4016	155095	231003
4017	155138	230969
4018	155172	230925
4019	155206	230879
4020	155247	230844
4021	155297	230822
4022	155340	230790
4023	155388	230766
4024	155422	230720
4025	155469	230694
4026	155515	230666
4027	155561	230638
4028	155608	230612
4029	155645	230571
4030	155677	230523
4031	155713	230480
4032	155756	230449
4033	155793	230407
4034	155838	230378
4035	155883	230349
4036	155930	230323
4037	155969	230284
4038	156008	230246
4039	156053	230216
4040	156091	230177
4041	156131	230141
4042	156181	230118
4043	156222	230084
4044	156265	230052
4045	156306	230017
4046	156337	229966
4047	156379	229932
4048	156423	229903
4049	156465	229868
4050	156492	229814
4051	156533	229778
4052	156560	229723
4053	156602	229688
4054	156643	229653
4055	156680	229613
4056	156724	229581
4057	156765	229547
4058	156816	229526
4059	156857	229490
4060	156899	229457
4061	156946	229431
4062	156987	229395
4063	157046	229386
4064	157084	229347
4065	157126	229314
4066	157163	229272
4067	157214	229251
4068	157250	229208
4069	157293	229176
4070	157325	229128
4071	157363	229089
4072	157407	229058
4073	157445	229019
4074	157495	228996
4075	157540	228967
4076	157584	228936
4077	157630	228908
4078	157669	228869
4079	157708	228831
4080	157742	228786
4081	157787	228757
4082	157825	228717
4083	157867	228683
4084	157915	228658
4085	157953	228619
4086	157990	228577
4087	158026	228535
4088	158075	228512
4089	158114	228474
4090	158155	228438
4091	158201	228410
4092	158238	228369
4093	158281	228336
4094	158319	228296
4095	158359	228260
4096	158396	228219
4097	158438	228185
4098	158481	228153
4099	158518	228112
4100	158564	228083
4101	158617	228065
4102	158666	228041
4103	158707	228006
4104	158748	227970
4105	158791	227939
4106	158849	227928
4107	158892	227896
4108	158935	227862
4109	158978	227830
4110	159018	227793
4111	159058	227756
4112	159099	227721
4113	159143	227690
4114	159173	227639
4115	159216	227607
4116	159253	227566
4117	159295	227531
4118	159335	227495
4119	159374	227457
4120	159432	227445
4121	159475	227413
4122	159513	227372
4123	159558	227343
4124	159606	227318
4125	159647	227283
4126	159694	227255
4127	159733	227217
4128	159787	227200
4129	159825	227160
4130	159865	227123
4131	159904	227086
4132	159940	227043
4133	159989	227019
4134	160023	226973
4135	160059	226931
4136	160105	226902
4137	160145	226866
4138	160182	226825
4139	160219	226783
4140	160255	226741
4141	160296	226705
4142	160329	226658
4143	160363	226614
4144	160407	226582
4145	160450	226550
4146	160499	226526
4147	160543	226494
4148	160568	226437
4149	160618	226414
4150	160651	226366
4151	160689	226327
4152	160724	226284
4153	160766	226249
4154	160809	226217
4155	160860	226196
4156	160887	226139
4157	160928	226104
4158	160974	226076
4159	161012	226036
4160	161055	226004
4161	161090	225959
4162	161129	225922
4163	161168	225883
4164	161229	225876
4165	161263	225831
4166	161303	225794
4167	161339	225751
4168	161384	225721
4169	161434	225698
4170	161482	225672
4171	161536	225656
4172	161574	225615
4173	161613	225576
4174	161654	225541
4175	161689	225497
4176	161728	225459
4177	161764	225417
4178	161804	225380
4179	161843	225341
4180	161884	225306
4181	161920	225263
4182	161955	225220
4183	162003	225193
4184	162041	225154
4185	162086	225124
